"geography","estimatedsalary","balance","numofproducts","exited"
"France",95611.47,0,2,FALSE
"France",19799.26,95128.86,1,FALSE
"Spain",123214.74,126615.94,2,FALSE
"Spain",71709.12,0,2,FALSE
"Germany",149066.14,76190.48,2,FALSE
"Germany",20451.99,168286.81,3,TRUE
"Germany",32825.5,88109.81,1,FALSE
"France",6232.31,0,2,FALSE
"France",10357.03,0,2,FALSE
"France",147794.63,123971.51,2,FALSE
"France",116973.48,148116.48,1,FALSE
"Germany",129964.94,116269.01,1,FALSE
"Spain",92816.86,120599.21,1,FALSE
"France",172114.67,144260.5,1,FALSE
"Spain",16649.31,86605.5,3,TRUE
"France",144517.19,0,2,FALSE
"Germany",182038.6,58629.97,1,FALSE
"Spain",24210.56,0,2,FALSE
"France",172175.9,0,2,FALSE
"France",47578.45,0,1,FALSE
"Spain",150694.42,209767.31,2,TRUE
"Spain",177683.02,129634.25,2,TRUE
"France",66088.83,0,2,FALSE
"France",169291.7,169824.46,1,FALSE
"France",117140.41,97530.25,1,FALSE
"France",79510.37,145988.65,2,FALSE
"France",77108.66,0,2,FALSE
"France",9679.28,0,3,FALSE
"France",81753.92,137494.28,1,FALSE
"France",131372.38,0,1,TRUE
"France",25310.82,147360,1,FALSE
"France",187925.75,0,2,FALSE
"Spain",98820.39,125167.02,1,FALSE
"Germany",64166.7,121152.05,2,TRUE
"Germany",176924.21,128981.07,1,TRUE
"France",90055.08,0,1,FALSE
"Spain",72814.31,151858.98,1,FALSE
"France",168290.06,114628.4,1,FALSE
"France",161767.38,0,2,FALSE
"France",44420.18,95059.02,2,FALSE
"France",37147.61,128736.39,1,FALSE
"France",125381.02,156325.38,1,FALSE
"France",149853.89,105405.97,1,FALSE
"France",161435.02,88915.37,3,TRUE
"France",102925.76,0,2,FALSE
"France",70899.27,0,2,FALSE
"France",145936.28,160980.03,1,FALSE
"Spain",54227.06,177619.71,1,FALSE
"Spain",59280.79,62276.99,1,FALSE
"Germany",126952.5,127559.97,2,FALSE
"France",130567.02,0,2,FALSE
"Germany",73294.48,95523.16,1,FALSE
"France",3937.37,107749.03,1,FALSE
"Germany",2383.59,110777.26,2,FALSE
"Spain",14279.44,166733.92,2,FALSE
"France",141300.53,157120.86,2,FALSE
"Germany",78140.75,127160.78,2,FALSE
"Spain",117431.1,0,2,FALSE
"France",72008.61,156091.97,1,FALSE
"France",60887.58,98668.18,1,FALSE
"France",194764.83,134022.06,1,FALSE
"France",88705.14,124151.09,1,TRUE
"Germany",35817.97,77253.5,1,TRUE
"Germany",31520.4,114292.48,1,FALSE
"Germany",157908.19,140080.32,3,TRUE
"Spain",142200.15,135277.96,1,FALSE
"France",182055.36,0,2,FALSE
"Germany",157552.08,115920.62,2,TRUE
"Spain",120284.67,119782.72,2,FALSE
"France",24506.95,114715.71,1,TRUE
"Germany",47271.61,129748.54,2,TRUE
"France",41176.6,129722.57,1,FALSE
"France",9468.64,0,2,FALSE
"France",123880.19,139180.2,1,FALSE
"Germany",158887.09,113599.74,2,TRUE
"France",117036.38,134944,1,FALSE
"Germany",120415.61,116922.25,1,TRUE
"Spain",16064.25,118945.09,1,TRUE
"France",52615.62,0,2,FALSE
"Spain",121210.09,119182.73,1,FALSE
"France",192247.35,0,2,FALSE
"France",68759.57,71264.02,2,FALSE
"France",75937.47,0,2,FALSE
"France",84569.13,0,2,FALSE
"Germany",190696.35,116313.57,1,TRUE
"Spain",67468.67,92140.15,1,FALSE
"France",104435.94,0,2,FALSE
"Germany",47166.55,177640.09,1,FALSE
"Spain",119899.52,0,2,FALSE
"Spain",173498.45,167997.6,1,FALSE
"France",93249.26,82275.35,2,FALSE
"France",142917.54,0,2,FALSE
"Germany",111755.8,111962.99,1,FALSE
"Germany",108543.21,131736.88,1,FALSE
"France",180345.44,0,1,FALSE
"Germany",99444.02,108239.11,2,FALSE
"France",109563.28,98444.19,1,FALSE
"Germany",92568.07,114540.38,1,FALSE
"France",37976.36,187530.66,2,FALSE
"Germany",103315.74,133636.16,1,FALSE
"France",173952.5,0,2,FALSE
"Germany",34673.98,84745.03,2,FALSE
"Germany",46163.44,120599.38,2,FALSE
"Spain",140676.98,0,2,FALSE
"France",151738.54,127771.35,2,FALSE
"Spain",14679.81,0,1,TRUE
"France",175544.02,0,1,FALSE
"France",181964.6,0,2,FALSE
"Germany",136886.86,167772.96,1,FALSE
"France",122218.23,95845.6,1,FALSE
"France",180439.75,0,2,FALSE
"Spain",190419.81,134714.7,2,FALSE
"Spain",58685.59,0,2,FALSE
"Germany",89017.38,122384.22,3,TRUE
"France",50051.42,0,2,FALSE
"France",146041.45,157993.15,2,FALSE
"France",191166.09,0,2,FALSE
"Germany",103516.08,123331.36,1,TRUE
"Spain",164825.04,75263.16,1,FALSE
"France",172557.77,137824.03,2,FALSE
"Germany",84320.94,132578.92,2,FALSE
"France",122662.98,156021.31,1,FALSE
"Spain",72085.1,0,1,FALSE
"Spain",110932.24,137453.43,1,TRUE
"Spain",143635.36,0,2,FALSE
"Germany",3710.34,164284.72,2,FALSE
"France",179843.33,0,2,FALSE
"Spain",10643.38,0,2,FALSE
"Germany",131167.98,112373.49,2,FALSE
"France",10553.31,0,2,FALSE
"France",130928.22,0,2,FALSE
"Spain",157003.99,0,1,FALSE
"Germany",138527.56,154333.82,1,FALSE
"Germany",167032.49,111432.77,2,FALSE
"France",41642.29,0,2,FALSE
"France",9677,137390.11,2,FALSE
"Spain",147012.22,0,2,FALSE
"Germany",80553.87,111642.08,1,FALSE
"Spain",30730.95,0,1,TRUE
"France",140134.43,83543.37,1,FALSE
"Germany",91936.1,145338.76,1,TRUE
"France",178252.63,186796.37,1,FALSE
"Germany",198674.08,58641.43,1,FALSE
"Spain",28266.9,0,1,TRUE
"France",92381.01,137148.68,1,FALSE
"France",135180.11,80001.23,1,FALSE
"Germany",27330.59,86402.52,2,FALSE
"France",125305.34,0,2,FALSE
"Spain",149648.45,122874.74,1,FALSE
"France",59887.15,97544.29,1,FALSE
"Germany",45041.32,170826.55,2,FALSE
"Germany",113316.77,97133.92,2,TRUE
"Germany",39087.42,153895.65,1,FALSE
"France",7330.59,0,2,FALSE
"France",95463.29,0,2,FALSE
"Spain",167848.02,0,2,FALSE
"Germany",93953.84,134956.02,1,TRUE
"Spain",174227.66,143637.58,2,FALSE
"Spain",135399.21,147506.25,1,FALSE
"France",195635.3,0,2,TRUE
"France",97508.04,190227.46,1,TRUE
"France",188083.77,172448.77,1,TRUE
"France",116704.25,113980.21,1,FALSE
"France",97614.87,0,2,FALSE
"France",186884.04,0,2,FALSE
"Germany",131501.72,76968.12,2,FALSE
"France",24302.95,88293.13,2,FALSE
"France",110510.28,170833.46,1,TRUE
"Germany",108488.33,108122.39,2,TRUE
"France",197015.2,0,1,FALSE
"France",27689.77,0,1,FALSE
"Germany",9217.55,129818.39,3,TRUE
"France",15068.18,163943.89,2,FALSE
"France",7797.01,0,2,FALSE
"France",4400.32,101430.3,2,FALSE
"France",182025.95,117301.66,1,FALSE
"Germany",122763.95,173340.83,1,FALSE
"Spain",38152.01,0,2,FALSE
"France",63163.99,134348.57,1,FALSE
"France",73418.29,105525.65,2,FALSE
"France",17978.68,0,1,TRUE
"France",115136.51,0,3,TRUE
"France",149575.59,106192.1,1,FALSE
"France",60917.24,45144.43,1,TRUE
"France",142548.33,92113.61,1,FALSE
"France",157878.67,0,2,FALSE
"Spain",12796.43,128366.44,1,FALSE
"France",18657.77,0,2,FALSE
"Germany",134589.58,106545.53,1,FALSE
"France",10350.74,145618.37,1,FALSE
"Spain",66013.27,141541.25,1,FALSE
"Germany",5907.11,57017.06,2,FALSE
"France",74077.91,0,1,FALSE
"France",77294.56,0,3,TRUE
"Germany",54359.02,125884.95,2,TRUE
"Germany",156124.93,61825.5,1,FALSE
"France",94820.85,0,2,FALSE
"France",155155.25,0,1,FALSE
"France",128702.1,102967.41,1,TRUE
"Germany",22745.5,171770.55,1,FALSE
"Germany",71865.31,93051.64,2,TRUE
"France",84294.82,161064.64,2,FALSE
"France",149139.13,90612.34,1,FALSE
"France",185489.11,145105.64,2,FALSE
"France",176407.15,0,1,TRUE
"France",92027.69,0,1,TRUE
"France",43932.54,174912.72,1,FALSE
"France",115789.25,104947.72,1,TRUE
"Spain",125777.28,135213.71,1,FALSE
"Spain",18461.9,0,2,FALSE
"France",79633.38,116229.85,2,FALSE
"Spain",121542.29,111201.41,1,FALSE
"Spain",94739.2,0,1,FALSE
"Germany",93302.29,131899,1,FALSE
"France",193793.78,124525.52,1,FALSE
"France",74835.65,0,1,FALSE
"France",56999.9,0,1,TRUE
"France",57236.44,47134.75,1,FALSE
"Spain",81483.64,0,2,FALSE
"Spain",26752.56,0,2,FALSE
"France",9200.54,0,2,FALSE
"Spain",22447.85,0,1,TRUE
"France",189122.89,0,3,TRUE
"Germany",16161.82,138657.08,1,FALSE
"France",68600.36,70302.48,1,FALSE
"Germany",447.73,101609.01,2,FALSE
"Spain",15650.73,0,1,FALSE
"Germany",149599.62,130170.82,1,FALSE
"Germany",90304.01,133802.29,2,FALSE
"France",115676.38,106234.02,1,FALSE
"Spain",38812.67,132628.98,1,FALSE
"Germany",34338.21,103522.75,2,FALSE
"Germany",823.36,192390.52,2,FALSE
"Spain",135482.26,0,1,TRUE
"Spain",10656.89,0,3,FALSE
"France",116467.35,0,2,FALSE
"France",96823.32,109922.61,1,TRUE
"Germany",171096.2,128605.32,1,FALSE
"France",79881.39,0,1,FALSE
"France",157862.82,68598.56,1,FALSE
"Spain",127951.81,106518.52,1,FALSE
"France",191074.11,0,2,FALSE
"France",157333.69,0,1,TRUE
"Germany",133457.52,121326.42,1,FALSE
"France",130789.6,67226.37,1,FALSE
"Spain",128373.88,82931.85,2,FALSE
"Spain",194273.2,0,1,TRUE
"France",5684.17,118590.41,1,TRUE
"France",131043.2,145981.87,1,FALSE
"France",21228.34,73309.38,1,TRUE
"France",43250.3,130796.33,2,FALSE
"Germany",4389.4,151607.56,1,FALSE
"Germany",189271.9,111577.01,1,FALSE
"Spain",102284.2,107042.74,1,FALSE
"Spain",156774.94,156371.61,2,TRUE
"France",69865.49,129605.99,1,FALSE
"Spain",85523.24,0,2,FALSE
"Spain",51219.8,0,2,FALSE
"Spain",7222.92,132576.25,1,FALSE
"France",23971.33,129101.3,1,FALSE
"Germany",132173.31,108822.4,1,FALSE
"Spain",113639.64,137948.51,1,FALSE
"Spain",39768.59,100433.8,1,FALSE
"Spain",108732.96,96134.11,3,TRUE
"Germany",117349.19,115888.04,1,TRUE
"France",78004.5,124626.07,1,FALSE
"France",152417.79,139810.34,1,FALSE
"Spain",26057.08,0,2,FALSE
"France",79972.09,84496.71,1,FALSE
"Germany",107125.79,116854.71,2,FALSE
"France",47679.14,138333.03,1,FALSE
"France",134509.47,0,2,FALSE
"Germany",153265.31,78992.75,2,FALSE
"Spain",179883.04,97257.41,2,FALSE
"France",138882.98,122453.37,2,FALSE
"Spain",9855.81,112940.07,1,FALSE
"France",67046.83,132558.26,1,TRUE
"France",56388.63,0,2,FALSE
"France",77764.37,133297.24,1,FALSE
"France",130590.35,0,2,FALSE
"France",151912.49,197041.8,1,FALSE
"Germany",151083.8,71497.79,2,FALSE
"France",777.37,0,2,FALSE
"Germany",69454.24,128100.28,1,TRUE
"France",11723.57,124532.78,2,FALSE
"Germany",91565.25,82293.82,2,FALSE
"France",79616.37,142120.91,1,FALSE
"Spain",102299.81,151839.26,1,TRUE
"Spain",104533.51,149620.88,2,FALSE
"France",140765.57,168197.66,1,TRUE
"France",66214.13,93147,2,FALSE
"France",139816.1,97440.02,2,FALSE
"Germany",140139.28,65046.08,2,FALSE
"Spain",102297.15,95357.49,1,FALSE
"Spain",145765.83,123105.88,2,FALSE
"Spain",83912.24,0,3,FALSE
"Spain",78439.73,0,2,FALSE
"Spain",6776.92,121286.27,1,FALSE
"Germany",9903.42,167738.82,2,FALSE
"France",91561.91,104091.29,1,FALSE
"Germany",4027.02,121980.56,2,FALSE
"France",116111.51,0,2,FALSE
"Germany",184023.54,50880.98,2,FALSE
"France",67124.48,175159.9,2,TRUE
"Germany",50070.59,105514.69,2,FALSE
"Germany",53793.1,116497.31,3,TRUE
"Spain",45261.47,0,2,FALSE
"France",36721.4,99824.45,1,FALSE
"France",130009.85,0,1,TRUE
"Spain",175380.77,0,1,FALSE
"France",127847.25,0,1,TRUE
"Spain",138231.7,122964.88,1,FALSE
"France",48673.18,0,2,FALSE
"Spain",70668.77,0,2,FALSE
"Spain",199505.53,0,2,FALSE
"France",169583.18,89634.69,1,TRUE
"Germany",49063.42,95710.11,2,FALSE
"Germany",63337.19,139706.31,1,FALSE
"Germany",60083.11,103909.86,1,TRUE
"France",48606.71,0,1,FALSE
"France",165580.93,173434.9,1,TRUE
"Spain",194010.12,102238.01,2,FALSE
"France",69263.1,179380.74,2,FALSE
"France",88698.83,0,2,FALSE
"France",63030.97,108691.95,1,FALSE
"France",59668.81,0,2,FALSE
"France",184230.23,0,2,FALSE
"Germany",64050.19,133377.8,1,FALSE
"Spain",81853.98,0,2,FALSE
"Spain",154642.91,0,1,FALSE
"France",145679.6,116537.6,1,FALSE
"France",30781.77,0,2,FALSE
"Spain",81622.52,0,2,FALSE
"France",196474.35,130131.08,2,FALSE
"France",176276.1,0,2,FALSE
"Spain",35113.08,0,1,FALSE
"France",64299.82,107316.09,1,FALSE
"France",180969.55,0,2,FALSE
"France",138176.78,83181.29,1,FALSE
"France",86733.61,0,1,FALSE
"Spain",7418.92,153946.14,1,FALSE
"France",166376.54,0,2,FALSE
"Spain",140881.2,135483.17,1,TRUE
"France",4460.2,0,2,FALSE
"France",110472.12,119624.54,2,FALSE
"Spain",86460.28,121132.26,2,FALSE
"Spain",16500.66,0,1,TRUE
"France",114020.06,0,1,TRUE
"Germany",131660.31,54817.55,1,FALSE
"Germany",52449.62,107949.45,1,TRUE
"France",161465.31,0,1,FALSE
"Spain",20018.79,80816.45,1,FALSE
"Germany",176318.27,98205.77,1,FALSE
"Spain",50488.91,94684.27,1,FALSE
"Spain",30379.6,141604.76,1,FALSE
"Spain",161326.73,0,2,FALSE
"Spain",45348.08,0,2,FALSE
"France",180251.68,122949.14,1,TRUE
"Germany",34925.56,81677.22,2,FALSE
"France",126555.74,80293.98,1,FALSE
"Spain",187921.3,155413.06,1,FALSE
"Spain",136390.88,0,2,FALSE
"Germany",78566.64,67111.65,1,TRUE
"France",166038.27,103818.43,1,FALSE
"France",140385.33,0,2,FALSE
"France",38629.3,152169.12,2,TRUE
"France",24998.75,0,1,TRUE
"Germany",128815.33,214346.96,2,FALSE
"France",19376.56,0,1,TRUE
"France",31904.31,113348.14,1,TRUE
"Germany",173179.79,170935.94,1,TRUE
"Germany",22485.64,103023.26,1,FALSE
"Spain",196668.51,0,2,FALSE
"Spain",136506.86,0,2,FALSE
"France",36278.89,111855.04,2,FALSE
"Germany",163254.39,140348.56,2,FALSE
"Spain",99654.13,0,2,FALSE
"France",20207.02,145512.84,1,FALSE
"Germany",4195.84,146720.98,2,FALSE
"France",112340.2,107209.73,1,FALSE
"Germany",2035.94,130933.74,1,FALSE
"Spain",132295.95,0,1,FALSE
"Spain",177383.68,89772.3,1,TRUE
"France",90284.47,0,2,FALSE
"France",61349.37,0,2,FALSE
"France",196466.83,0,1,TRUE
"France",70758.37,100749.5,3,TRUE
"France",13892.57,0,2,FALSE
"Spain",9684.52,0,2,FALSE
"France",40546.15,123981.31,2,FALSE
"Germany",136603.42,91622.42,1,FALSE
"France",133172.48,126195.81,1,FALSE
"France",152821.12,94267.9,1,TRUE
"France",147715.83,0,2,FALSE
"France",43169.15,0,2,FALSE
"France",76755.99,0,1,TRUE
"Germany",73406.04,100717.85,3,TRUE
"France",176728.28,0,2,FALSE
"France",98309.27,141581.71,2,FALSE
"Spain",6203.66,0,2,FALSE
"France",176791.27,148586.64,1,FALSE
"Spain",50679.48,0,2,FALSE
"Spain",150580.88,0,2,FALSE
"Germany",80120.19,123403.85,2,FALSE
"France",151645.96,0,2,FALSE
"France",55072.32,106511.85,1,FALSE
"France",115068.99,0,2,FALSE
"Germany",149471.13,135549.9,1,TRUE
"Germany",46522.68,110555.37,2,FALSE
"France",189995.86,0,2,FALSE
"France",46369.57,185891.54,1,TRUE
"Germany",30722.52,130854.59,1,TRUE
"France",70810.6,92578.14,2,FALSE
"Germany",106663.46,132312.06,1,TRUE
"France",175836.03,144976.5,1,TRUE
"Spain",85646.41,87070.23,1,FALSE
"France",101485.72,0,2,FALSE
"France",191734.67,115414.19,3,TRUE
"Spain",101839.77,91070.43,1,FALSE
"Spain",4888.91,117412.19,2,FALSE
"Germany",193132.98,90018.45,2,FALSE
"France",193518.76,0,2,FALSE
"Germany",93982.02,112414.81,2,TRUE
"Germany",197000.92,158456.76,1,TRUE
"Spain",106837.06,0,1,TRUE
"Germany",115161.28,149641.53,1,FALSE
"Spain",196260.3,122528.18,1,FALSE
"Germany",96404.38,143734.01,2,FALSE
"France",97658.66,155663.31,1,FALSE
"France",49108.23,0,1,TRUE
"Germany",195651.66,101736.66,1,FALSE
"Spain",111698,125822.21,1,FALSE
"France",171707.93,0,2,FALSE
"France",66721.98,0,2,FALSE
"France",57876.05,0,1,FALSE
"Germany",177994.81,157791.07,2,FALSE
"France",105125.65,0,2,FALSE
"France",17439.66,0,2,FALSE
"Germany",172668.39,181627.14,2,FALSE
"Spain",753.37,109679.72,1,FALSE
"France",98686.4,96652.86,1,TRUE
"France",107047.92,190008.32,2,FALSE
"Spain",152153.74,0,2,FALSE
"France",34338.04,0,2,FALSE
"Germany",173878.87,148962.76,1,TRUE
"France",159254.29,0,1,FALSE
"Germany",54776.64,131344.52,2,FALSE
"Germany",134594.99,101713.84,3,FALSE
"Spain",41724.72,0,1,FALSE
"France",110527.71,0,2,FALSE
"France",8996.79,137963.07,1,FALSE
"Spain",190200.53,129938.07,1,FALSE
"Germany",115333.43,151421.44,1,FALSE
"Germany",143619.52,135643,1,TRUE
"Spain",58467.08,122773.5,2,FALSE
"France",12128.69,152303.8,1,FALSE
"France",49872.33,0,2,FALSE
"Spain",139735.54,79415.67,1,FALSE
"Germany",60891.8,125801.03,2,TRUE
"Spain",100862.54,0,2,FALSE
"France",76640.29,0,1,TRUE
"France",126013.58,104817.41,1,TRUE
"France",87347.82,0,1,FALSE
"Germany",77370.37,67495.04,2,FALSE
"France",62722.44,164850.54,1,FALSE
"Germany",196257.68,154776.42,2,FALSE
"Germany",81723.8,143124.63,2,FALSE
"France",31299.71,0,1,FALSE
"France",63495.86,0,2,FALSE
"France",166520.96,102133.38,1,FALSE
"Spain",150242.44,79932.41,1,FALSE
"Germany",27345.18,120711.73,1,TRUE
"Germany",87000.39,122717.53,2,FALSE
"Spain",44912.7,92363.3,2,FALSE
"Spain",179978.68,203715.15,1,TRUE
"Spain",145759.7,0,2,FALSE
"France",14121.61,0,2,FALSE
"France",66232.23,0,2,FALSE
"France",190296.76,0,1,TRUE
"Germany",172782.69,93460.47,2,FALSE
"France",99128.13,0,2,FALSE
"Germany",178341.33,40224.7,1,FALSE
"France",146992.24,168069.73,1,TRUE
"France",151314.98,0,2,FALSE
"Germany",92915.84,130538.77,1,FALSE
"France",58974,132623.6,1,FALSE
"France",174627.06,103465.02,2,FALSE
"France",79579.94,126547.8,1,TRUE
"France",50771.16,128262.72,2,FALSE
"France",153537.55,169742.64,1,TRUE
"France",132975.39,0,2,FALSE
"Germany",85208.93,150795.81,1,FALSE
"Spain",170214.82,129855.72,2,TRUE
"Spain",100615.14,146098.43,3,TRUE
"France",186105.99,0,2,FALSE
"France",55119.53,0,1,FALSE
"Germany",28760.99,65643.3,1,FALSE
"Spain",171021.44,0,2,FALSE
"France",176678.72,104584.16,1,FALSE
"France",28667.56,0,1,FALSE
"Germany",197238.03,99785.28,2,FALSE
"Germany",139994.68,127655.22,1,TRUE
"France",151169.83,0,1,FALSE
"France",118113.64,101257.16,1,FALSE
"France",34453.17,0,2,FALSE
"France",64872.33,121313.88,1,FALSE
"Spain",10956.82,0,2,FALSE
"Germany",36885.85,81523.38,1,FALSE
"France",168053.4,128252.66,1,FALSE
"France",155227,0,2,FALSE
"France",38409.79,0,3,TRUE
"France",75279.39,0,2,FALSE
"Spain",158302.59,0,2,TRUE
"France",11525.72,0,2,FALSE
"Spain",94993.04,0,1,TRUE
"Spain",173912.29,0,1,TRUE
"France",41139.05,0,1,FALSE
"Germany",58019.95,145541.56,2,FALSE
"France",164128.41,0,1,TRUE
"Germany",46998.13,124601.58,2,TRUE
"Germany",177279.41,115182.84,2,FALSE
"France",75832.53,163789.49,2,FALSE
"France",61094.53,65733.41,1,FALSE
"Spain",30117.44,0,2,FALSE
"Spain",179227.12,128486.11,1,FALSE
"Spain",52110.45,109663.47,1,FALSE
"Germany",75248.75,88324.31,2,FALSE
"France",184317.74,146445.24,2,FALSE
"France",158553.1,0,2,FALSE
"Spain",95686.42,0,2,FALSE
"Germany",71682.54,109949.05,2,FALSE
"Spain",1790.48,78653.05,1,FALSE
"Germany",139431,107850.82,1,TRUE
"Germany",118358.54,83765.35,2,FALSE
"France",130827.88,143773.07,1,FALSE
"Germany",119404.63,116227.27,1,FALSE
"Germany",162703,103471.52,1,FALSE
"France",172665.21,0,2,FALSE
"France",170142.09,137492.35,2,FALSE
"France",73977.23,0,2,FALSE
"France",60906.12,129829.59,1,FALSE
"France",194867.27,146329.57,2,FALSE
"Germany",193716.56,114027.7,1,FALSE
"Germany",14633.35,146580.69,1,FALSE
"Germany",31730.32,132122.42,2,FALSE
"France",20063.63,81553.93,1,TRUE
"France",99792.82,0,2,FALSE
"France",37654.31,0,2,FALSE
"Spain",192449.02,0,2,FALSE
"France",181208.47,0,2,FALSE
"Germany",155165.61,175214.71,1,FALSE
"Germany",121504.18,125534.51,1,TRUE
"France",61569.07,97705.99,1,FALSE
"Germany",123269.71,126817.65,2,FALSE
"France",31272.14,46870.43,4,TRUE
"Spain",62825.03,0,2,FALSE
"France",184056.45,120094.93,1,FALSE
"France",48924.73,0,2,FALSE
"France",191111.02,0,2,FALSE
"Germany",54184.06,104356.94,2,FALSE
"Germany",64381.33,147004.34,1,TRUE
"Germany",78770.86,73023.17,2,FALSE
"Spain",116766.79,173432.55,1,FALSE
"France",32916.29,165679.92,1,FALSE
"Spain",50972.6,104678.62,1,FALSE
"France",122066.5,116973.26,3,TRUE
"France",65996.9,0,1,FALSE
"Germany",79577.38,126732.85,1,FALSE
"France",130529.13,148481.09,1,FALSE
"France",172629.67,137654.05,2,FALSE
"Germany",15216.53,115315.04,1,FALSE
"France",17512.53,99095.73,1,FALSE
"Germany",131852.01,165610.41,2,FALSE
"France",181945.52,0,2,TRUE
"Spain",91482.5,161628.66,1,FALSE
"France",77119.45,146605.27,1,FALSE
"Germany",95611.74,113488.68,1,TRUE
"France",80428.42,77002.2,2,FALSE
"Spain",163714.92,0,2,FALSE
"France",27375.15,0,2,FALSE
"Spain",73873.65,0,2,FALSE
"Spain",139266.48,182364.53,1,TRUE
"France",131772.51,0,2,FALSE
"France",173454.07,149364.58,1,FALSE
"France",67552.71,127450.14,1,FALSE
"Spain",34765.33,162278.32,1,FALSE
"Spain",120219.14,152212.88,2,FALSE
"Spain",90212.38,161993.89,1,FALSE
"Spain",164975.82,131468.44,1,FALSE
"Germany",1285.81,102980.44,1,TRUE
"Germany",83679.46,143321.97,1,FALSE
"Spain",34548.74,130404.92,1,FALSE
"France",74275.08,0,2,FALSE
"France",7278.57,87505.47,2,FALSE
"France",162053.92,133634.02,1,FALSE
"Spain",199336.63,151233.62,1,FALSE
"Spain",62347.71,70263.83,1,FALSE
"France",91711.66,0,2,FALSE
"France",79240.9,57657.49,1,FALSE
"Germany",76679.6,153572.31,2,FALSE
"France",162511.55,134752.08,1,FALSE
"Spain",21360.88,83132.09,1,FALSE
"France",54487.43,0,2,FALSE
"Germany",53931.05,134096.53,2,TRUE
"France",103165.15,118100.59,2,FALSE
"Germany",146359.81,76915.4,1,TRUE
"Spain",28370.95,81576.75,1,TRUE
"Spain",10023.15,0,2,FALSE
"France",192928.82,118327.17,2,FALSE
"Spain",50485.7,124857.69,2,FALSE
"Germany",131662.47,90971.85,1,FALSE
"France",152235.3,153147.75,1,FALSE
"France",68093.23,65942.26,1,TRUE
"France",80061.31,0,2,FALSE
"France",149583.67,0,1,TRUE
"Spain",7631.27,100912.19,1,FALSE
"France",33082.81,0,2,FALSE
"France",121883.87,0,1,TRUE
"France",100722.72,0,3,TRUE
"Germany",47093.11,124439.49,2,FALSE
"France",177624.01,0,2,FALSE
"France",106149.48,0,2,FALSE
"France",16874.92,58781.76,1,FALSE
"Spain",54560.79,159453.64,2,TRUE
"Germany",153605.75,142721.52,1,FALSE
"France",44390.38,167795.6,1,FALSE
"France",63218.85,128345.69,2,FALSE
"Spain",41626.78,165260.98,1,FALSE
"Germany",24765.53,118233.81,1,TRUE
"France",28280.8,0,1,TRUE
"Spain",89043.19,0,2,FALSE
"Germany",17294.12,143452.74,2,FALSE
"France",126702.41,145018.49,2,FALSE
"Germany",13123.41,82407.51,1,FALSE
"Germany",167973.63,79460.98,2,FALSE
"Spain",125870.79,0,1,TRUE
"Spain",91972.49,126473.99,1,FALSE
"Germany",155593.74,133537.1,2,FALSE
"France",67788.49,164978.01,1,FALSE
"Spain",62615.35,128029.72,1,FALSE
"Spain",107415.02,97403.18,1,TRUE
"France",166526.26,176845.41,3,TRUE
"Spain",120107.1,0,1,FALSE
"Spain",188227.8,81589.04,1,FALSE
"Germany",91560.63,119507.58,2,TRUE
"Spain",166495.2,0,2,FALSE
"France",165614.4,94443.77,1,FALSE
"France",86372.24,0,2,FALSE
"France",2755.53,92199.84,1,FALSE
"Spain",83594.51,0,1,FALSE
"France",103706.41,135756.96,1,FALSE
"France",5924.38,120633.42,1,TRUE
"Germany",58203.67,134542.73,1,TRUE
"Spain",49361.84,0,2,FALSE
"Spain",73585.18,0,1,TRUE
"Spain",95135.27,0,1,FALSE
"France",38794.57,154344.49,2,FALSE
"France",198926.36,0,2,FALSE
"France",56099.86,189026.53,2,FALSE
"France",117023.08,120764.08,1,FALSE
"Germany",62083,97975.82,2,FALSE
"France",141822.8,0,2,FALSE
